idx	sentence	label
7257	viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . 	1
7258	rarely has a film's title served such dire warning . 	0
7259	any attempts at nuance given by the capable cast is drowned out by director jon purdy's sledgehammer sap . 	0
7260	a fast-moving and remarkable film that appears destined to become a landmark in japanese animation . 	1
7261	feels as if the inmates have actually taken over the asylum . 	0
7262	the story gives ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with tremendous skill . 	1
7263	the entire cast is first-rate , especially sorvino . 	1
7264	makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place . 	0
7265	its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers . 	0
7266	holm does his sly , intricate magic , and iben hjelje is entirely appealing as pumpkin . 	1
7267	like old myths and wonder tales spun afresh . 	1
7268	sadly , 'garth' hasn't progressed as nicely as 'wayne . '	0
7269	mr . soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious . 	0
7270	the movie is amateurish , but it's a minor treat . 	1
7271	a film that should be relegated to a dark video store corner is somehow making its way instead to theaters . it's hard to imagine acting that could be any flatter . 	0
7272	the film thrusts the inchoate but already eldritch christian right propaganda machine into national media circles . 	0
7273	too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets . 	0
7274	a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i'm not exactly sure what -- and has all the dramatic weight of a raindrop . 	0
7275	the best film of the year 2002 . 	1
7276	the entire movie is filled with deja vu moments . 	0
7277	by the end , you just don't care whether that cold-hearted snake petrovich ( that would be reno ) gets his comeuppance . just bring on the battle bots , please ! 	0
7278	there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see . 	0
7279	this is a movie that starts out like heathers , then becomes bring it on , then becomes unwatchable . 	0
7280	much smarter and more attentive than it first sets out to be . 	1
7281	the film has an infectious enthusiasm and we're touched by the film's conviction that all life centered on that place , that time and that sport . 	1
7282	flawed but worthy look at life in u . s . relocation camps . 	1
7283	kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) . 	0
7284	it just may inspire a few younger moviegoers to read stevenson's book , which is a treasure in and of itself . 	1
7285	things really get weird , though not particularly scary : the movie is all portent and no content . 	0
7286	a solid cast , assured direction and complete lack of modern day irony . 	1
7287	the rare imax movie that you'll wish was longer than an hour . 	1
7288	the film does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard . 	1
7289	obstacles are too easily overcome and there isn't much in the way of character development in the script . 	0
7290	though an important political documentary , this does not really make the case the kissinger should be tried as a war criminal . 	1
7291	as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell . 	0
7292	mckay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness	0
7293	nicks and steinberg match their own creations for pure venality -- that's giving it the old college try . 	0
7294	the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult . 	0
7295	the perfect film for those who like sick comedies that can be snide . 	1
7296	one problem with the movie , directed by joel schumacher , is that it jams too many prefabricated story elements into the running time . 	0
7297	you're too conscious of the effort it takes to be this spontaneous . 	0
7298	emerges as something rare , an issue movie that's so honest and keenly observed that it doesn't feel like one . 	1
7299	you walk out of the good girl with mixed emotions — disapproval of justine combined with a tinge of understanding for her actions . 	1
7300	how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ? 	0
